녹지대명,녹지대분류,위도,경도
중지도,도로변녹지,39.999888668944465,142.13261127321863
동작대로분리녹지대,중앙분리대,39.95670089054947,142.1552584539692
광장동천호대로,수림대,40.0238788264939,142.28629262553562
목동교ic,광장녹지,40.01542368689469,142.06323495086997
양남사거리,광장녹지,40.00628502846691,142.06163471577077
노들길수림대,하천변조경,39.999747853199565,142.09236001712998
음식물재활용센타,건물조경,40.04702347268198,142.3399965079304
세곡동녹지대,가로녹지대,39.943696140408534,142.28510668952708
수경시설,도로변녹지,40.15519758361714,142.24144210507768
양화교입구,일반녹지,40.03100945356935,142.05211237844907
도림천변,수림대,39.973382355523775,142.06767727381015
구로I.C녹지대,도로변녹지,39.97275024257808,142.04693368732208
봉천복개로,노변분리,39.96537832459862,142.11976116235078
난지도길 가로녹지,도로변녹지,40.059704382510986,142.05601338545048
헌능로중앙분리대,중앙분리대,39.940406839921486,142.2284115108482
강동대로 분리대,노변분리대,39.999829034140774,142.31374389898758
여의도광장분리녹지대,광장녹지,40.01121715937447,142.1021264246759
이태원가로녹지,도로변녹지,40.018127667734916,142.1623165592475
둔촌동휴식광장,간이휴게소,40.00743947204399,142.32530463223358
가양대교북단주변녹지,도로변녹지,40.05938427463176,142.03859373337306
남부순환로,중앙분리,39.96495345260462,142.11484403689306
반포대교남단,광장녹지,39.99078438741568,142.17423406082847
탄천변수림대,수림대,39.979653813248504,142.24927574056403
경인지하차도,분리녹지,40.0151233325191,142.0461524365584
올림픽대로녹지대,도로변녹지,40.00806329224462,142.28920793642956
독막길걷고싶은거리,,40.02366351316428,142.11936098200653
행주ic녹지대,광장녹지,40.076037592006536,141.9766649068867
서울대 앞,도로변녹지,39.95000783930799,142.11985228637448
여의교,광장녹지,39.997798625825126,142.0980662274729
명일동 마을마당,마을마당,40.03073467358317,142.33605830440283
헌릉로변수림대,수림대,39.94567113557212,142.29357065731648
신답육교녹지대,광장녹지,40.0515147285916,142.22906131275028
가로공원,분리녹지,40.02023100630676,141.99347902454858
여의도,수림대,40.001827871357946,142.09550341497447
구청앞 교통섬 녹지,광장녹지,40.00838391619878,142.30350210723049
푸른거리(아현초등-마포교),도로변녹지,40.02478883876737,142.12378237370848
여의도녹지대,도로변녹지,39.998081222236216,142.1035477219692
푸른거리(아현초등-마포교),도로변녹지,40.0343902925899,142.13102202549734
응봉동205-6,간이휴게소,40.03057269253859,142.2093177317831
쌍문1동마을마당,마을마당,40.135513551908005,142.1970737682868
푸른거리(아현초등-마포교),도로변녹지,40.03613617008663,142.13197106401392
칠궁 주변 녹지,문화재 주변,40.06659010379025,142.148666479249
종로선3개소,지하철환기구주변,40.05205927295455,142.17963380770098
하계동 170-3,자투리땅 녹지,40.11669767775262,142.25643351943341
96쌈지마당(신내마을마당),휴게소,40.086626592137286,142.28010416560338
창전녹지,도로변녹지,40.03589747111571,142.10795549564034
남부순환도로 분리대,노변분리대,39.974552078941095,142.2868510969979
구의회,건물조경,40.007602165113305,142.30655572202255
강동구 구민회관,건물조경,40.02401805507464,142.32198794240836
삼성역녹지대,가로녹지대,39.988467788448474,142.24025433608736
천호대교북측,광장녹지,40.0238707497643,142.28711346312528
세곡동녹지대,가로녹지대,39.943666663480904,142.28624795283713
능동로상징보행가로,광장녹지,40.03371219723146,142.25706064755357
순환로변,수벽,39.96600830815614,142.1127440559308
남부순환로,중앙분리,39.96746794332327,142.1077669813162
양화ic,광장녹지,40.022478278517596,142.07005090831532
양재ic녹지대,광장녹지,39.94272142133247,142.21488742978806
탄천제방수림대,수림대,39.988289988952694,142.2488049419424
세종로 녹지,광장녹지,40.05679260299035,142.15256455027307
푸른거리(아현초등-마포교),도로변녹지,40.02348443305071,142.12207104470667
강변로녹지대(수림대포함),수림대,40.02361883729832,142.11281112618946
성산로(지하차도입구),중앙분리대,40.04498011653324,142.07271688978543
길동 로타리 녹지,광장녹지,40.01213598779931,142.31976309932546
양재천변녹지대,가로녹지대,39.97118627795598,142.24219120403572
이수교삼거리,광장녹지,39.980786788138374,142.15956724344528
상일동 가로녹지,광장녹지,40.02229152548696,142.34869292091796
양화ic,광장녹지,40.022456800920075,142.07147743897147
낙성대,도록변녹지,39.95466748756411,142.13105114973786
염리동간이휴게실,간이휴게소,40.03600211528991,142.12337854124362
종로1가 녹지,도로공원,40.05155095731208,142.15929941196643
양화로푸른거리,도로변녹지,40.04039219655218,142.0986309580303
성내천둔치공원(오금동),하천변조경,39.98123983967827,142.31661558071085
반포ic입체교차로녹지대,광장녹지,39.984566300481546,142.19458080261936
소나무동산,도로변녹지,39.990854646557786,142.2490129514837
올림픽로 분리대,중앙분리대,39.99200668035175,142.27864985897486
백석마을마당,기타,40.034594772349024,142.03340238296056
양재역녹지대,광장녹지,39.96501345742522,142.21040013655124
일원터널녹지대,가로녹지대,39.9647656475156,142.25297842769
헌릉로변녹지대,도로변녹지,39.936386239978496,142.2428782687179
정릉고가아래 가로휴식공간,도로변녹지,40.0872666006258,142.1870242423769
사근제방,도로변녹지,40.041392477828154,142.2274187368278
성산대교I.C,광장녹지,40.04216936864131,142.06793928794082
발바닥공원,도로변녹지,40.140248732522785,142.21243648569174
자투리녹지(진관내동),자투리녹지,40.12290012933735,142.09386407141665
강동대로 중앙분리대,중앙분리대,39.9961265858861,142.32309910985902
헌릉로변수림대,수림대,39.94410396228125,142.27631633973732
북악터널입구,도로변녹지,40.093103565577024,142.16926225741062
그린파크앞,도로변녹지,40.14478515813547,142.19244202837646
난지도입구녹지,도로변녹지,40.04690611070564,142.07715148775648
교통섬,기타,40.02645357762868,142.06509167798004
중지도,도로변녹지,40.00006504090479,142.13269057839105
금호2가동 223-1,기타,40.0357358417333,142.19742556363116
구의회,공공건물,40.077615155881645,142.20546447677768
개화마을 마당,기타,40.06475742307364,141.97231497660653
연희IC녹지대,녹지광장,40.047371374518704,142.103811716512
,,39.99236689687724,142.30426351696752
여의도,수림대,40.00447844200216,142.11254016548605
서초ic녹지대,광장녹지,39.96389356737959,142.20207862697706
방학동 녹지대,광장녹지,40.14265375761833,142.2250736766184
신림동197-91,간이휴게소,39.96098757615933,142.0911045684034
테헤란로분리대,분리녹지대,39.98975914079736,142.24358657943458
원남동로타리 녹지,광장녹지,40.05804809009381,142.1741433709779
양화대교I.C,광장녹지,40.03159205310712,142.07997997820024
경인국도변녹지대,도로변녹지,40.01403808595279,142.03325568222837
강동구 구민회관,건물조경,40.023940044258566,142.32268707765502
올림픽로 수변,수벽,39.998347501882606,142.29311498080523
수유삼거리녹지,광장녹지,40.11664519998542,142.20360275145245
목동교통광장,일반녹지,40.01407013885869,142.03569116793992
서소문별관녹지대,,40.04587717261159,142.15062200600872
푸른거리(홍대입구-성모병,도로변녹지,40.0392389593808,142.09423371785223
합정로변 푸른거리,,40.04037647546407,142.08293739489056
숙대입구분리대,중앙분리대,40.027996112548344,142.14584331335394
미8군 담장옆 녹지,도로변녹지,40.02088850245261,142.14920964934862
이태원입구,도로변녹지,40.01588726836293,142.16255425614827
청량리역앞 가로녹지대,도로변녹지,40.060777562078066,142.2253589030358
공항로변녹지,도로변녹지,40.042708424797794,142.01290619361595
동부간선도로,수림대,40.0414033588961,142.2536850803884
문정동녹지주변 수벽,수벽,39.96608513975681,142.29513436459175
안암동녹지대,광장녹지,40.06715347239748,142.2122387978068
합정로변 푸른거리,,40.04324696681779,142.0803692175338
남부순환로,중앙분리,39.96465766555159,142.11730909157868
노들길변,수벽,40.029567788813935,142.05739040624516
신월 I.C,일반녹지,40.01087612586598,142.00536917983234
불광천변녹지,도로변녹지,40.04758065570156,142.07346997486388
올림픽로 분리대,중앙분리대,39.991235245484575,142.2694181849394
구청사,건물조정(공공건,40.03522920751219,142.02120515261592
위례성길 분리대,,39.991863706881595,142.30452735659182
마을마당,휴게소,40.094957549243716,142.21826027801416
옥수1동556,기타,40.02826444328211,142.18965981322972
연대앞휴게소,간이휴게소,40.04261989760966,142.1089415179108
양화대교I.C,광장녹지,40.03047848571759,142.08331860049447
양화로푸른거리,도로변녹지,40.03387948236992,142.08896266344541
공릉2 마을마당,휴게소,40.1047604464662,142.2667709972988
난지도길 가로녹지,도로변녹지,40.06134124186167,142.05379929949382
선사주거지앞 녹지,광장녹지,40.036427166139795,142.31159422977024
군자교서측 중랑천제방,하천변조경,40.039665076998624,142.24983144162138
낙성대,도록변녹지,39.9578629828381,142.13154610708946
난지도입구(자유로변),수벽,40.045645633135294,142.07207855042304
남부순환도로변수림대,수림대,40.0423487286206,141.98122197473498
남부순환로,중앙분리,39.96409119605024,142.1221963407422
구로I.C녹지대,도로변녹지,39.97097814386998,142.0486143063534
금로4가동1101,기타,40.02908312760039,142.19845137494133
용산선철로연변,수벽,40.044974804654125,142.09733899930083
개화동마을앞수벽,수벽,40.06451192312082,141.9712527237376
능동로걷고 싶은 거리,도로변녹지,40.0147283591238,142.24650533983385
테헤란로분리대,분리녹지대,39.98732342187263,142.23464704072867
증권단지옆녹지대,광장녹지,40.00539914554961,142.09706205808163
서초로중앙분리대,중앙분리대,39.978206308838395,142.20126808294742
합정로변 푸른거리,,40.044871467935465,142.0786672862626
신설동지하환기구녹지대,지하철환기,40.05648082554671,142.20215967838095
신림로,수벽,39.96293190357022,142.10254886424448
화곡로입구녹지대(구청사거,광장녹지,40.04089417533628,142.02387758635962
남부순환도로 분리대,노변분리대,39.973911377644306,142.28305863128415
강동구 구민회관,건물조경,40.02431110264481,142.32232373786388
천호동566-5녹지,광장녹지,40.01714380459418,142.30993615172181
금호역녹지,도로변녹지,40.02951086936463,142.19334110049576
신림본동,간이휴게소,39.96391625345169,142.10173044906853
화곡로입구녹지대(구청사거,광장녹지,40.03976484414061,142.02428379090105
시흥I.C 녹지,광장녹지,39.961963938150596,142.06811544113611
염창동휴게시설,기타,40.039802297940064,142.04398227358226
시흥IC,도로변녹지,39.96300533412474,142.07126817079478
성산ic,광장녹지,40.03003072879105,142.06093634187755
양화ic,광장녹지,40.021847467768005,142.07286149853255
마장동 한국전력주변,기타,40.04884963274507,142.21173433481698
남부순환로,중앙분리,39.964731484869745,142.11667680886717
통일로,수림대,40.12447037875709,142.09274613579356
푸른거리(홍대입구-성모병,도로변녹지,40.04754637463566,142.08655603243056
남부순환도로변수림대,수림대,40.02929994018669,141.99326873589578
성산대교I.C,광장녹지,40.04238364502242,142.06709850410462
잠원역수벽,수벽,39.993560784620314,142.1862030247298
사당사거리,광장녹지,39.958651189277965,142.15560089491308
중곡동 가각,광장녹지,40.04809861701048,142.26613616369616
유원아파트앞녹지대,도로변녹지,40.0500546469429,142.0888686543101
국회앞노변분리대,노변분리대,40.011677321930605,142.0909291406442
고덕시립도서관앞 녹지,광장녹지,40.03347337724867,142.33995767585313
왕십리1동 31-4,기타,40.050481830197604,142.20272299195545
행당2동344-1,기타,40.03612269553443,142.2119785147265
보라매공원정문앞녹지대,도로변녹지,39.980413136564486,142.0894568915395
장안1동 마을마당,간이휴게소,40.04261557173911,142.23843958632423
이촌동길,수벽,40.004492640215105,142.1410073191316
답십리1동쉼터,간이휴게소,40.05085339106807,142.23413436968627
옥수2동(극동아파트앞인도),기타,40.02379057499126,142.18891350579983
봉천복개로,노변분리,39.96735252927098,142.1113926919728
분토골 마을마당,마을마당,40.01384119474145,142.3137413888472
잠원역수벽,수벽,39.993672933852665,142.1861316227931
홍대앞걷고싶은거리,,40.03875967482719,142.09855970810065
음식물재활용센타,건물조경,40.04714419232261,142.34127412204631
강동구 구민회관,건물조경,40.024255970016796,142.321954574808
용산선철로연변,수벽,40.04291389705532,142.09890800309736
이문2동 342-3,기타,40.072618820899734,142.2361861869727
성산대교I.C,광장녹지,40.04234465750009,142.06600711149107
서초로수벽,수벽,39.97582167878379,142.1930810037456
성산대교I.C,광장녹지,40.041289587302735,142.0688054362283
휘경2동 마을마당,간이휴게소,40.064437155271186,142.2520132395422
명일동 상업지구내 녹지,광장녹지,40.030769568006654,142.33739940478222
독산지역(안천)녹지,완충녹지,39.946815583601996,142.05501983530712
가양대교북단주변녹지,도로변녹지,40.05966120941591,142.03919257233588
공항로벽수벽,수벽,40.037497391267884,142.03110588574438
올림픽로 분리대,중앙분리대,39.99137041938938,142.26114461095526
남부순환로변 수림대,수림대,39.997748228228694,142.01080001266845
코리아나 호텔 옆 녹지대,광장녹지,40.05067267662188,142.1531188656804
양재ic녹지대,광장녹지,39.94494743928253,142.21508859731443
장한동로터리녹지대,광장녹지,40.05191731375648,142.25119994601616
위례성길 분리대,,39.988884371522374,142.3115808380535
길음3동 소공원,간이휴게소,40.09162625975197,142.20642716541812
대조동마을마당,휴게소,40.09350825857217,142.0947775808224
푸른거리(홍대입구-성모병,도로변녹지,40.042008923085945,142.09144567926373
군자교 동측,도로변녹지,40.03895284126002,142.25281725091085
구의현대(아)전면,광장녹지,40.01687081341226,142.2760991231986
난지도길 중앙분리대,중앙분리대,40.06047206487046,142.05561414443363
독막길걷고싶은거리,,40.024540297240485,142.12054216328835
도봉산입구 녹지대,분리대,40.16826682681525,142.2237798623401
칠궁 주변 녹지,문화재 주변,40.06819396609422,142.1500465956907
상계동 107-1789,자투리땅 녹지,40.147084806979294,142.26257230406642
양화로푸른거리,도로변녹지,40.04025681948146,142.09895377576157
남부순환도로 분리대,노변분리대,39.97492007385069,142.28667184995638
구의회,건물조경,40.007716392896576,142.3068660783005
행당1동 도로개설지,기타,40.03799455401272,142.21729325135556
가좌로지선,수벽,40.06895343784178,142.054533958787
행당1동마을마당,휴게소,40.03966686954013,142.2157797241804
서초로중앙분리대,중앙분리대,39.97268306410124,142.18108580417547
행주ic녹지대,광장녹지,40.07780811739016,141.97457011432408
마장동 현대아파트입구,기타,40.05085777962383,142.22107678133
경부2철도변녹지,완충녹지,39.9962796860661,142.106360401949
제방시설,,40.01895894424107,142.0594116671307
헌릉로변녹지대,도로변녹지,39.93693725558807,142.24731916553642
석계역주변 녹지대,도로변녹지,40.09451814544699,142.2452442340097
군자교동쪽,광장녹지,40.03956108969778,142.25307420560048
구산마을마당,휴게소,40.09176088588067,142.08265874063062
동대문운동장 주변녹지대,광장녹지,40.046625337876726,142.1881531831212
유원아파트앞녹지대,도로변녹지,40.05031382450904,142.0893647673795
"신당2동 자투리녹지1,2",광장녹지,40.03373245936268,142.1851046491386
남부순환로,중앙분리,39.96482540432537,142.11586703576327
합정로변 푸른거리,,40.03663738182674,142.08571564463406
신암중학교,건물조경,40.03460790572998,142.31485249226398
청담도로공원,가로녹지대,40.00036329953074,142.2413561219989
세곡동녹지대,가로녹지대,39.94349119705107,142.2853190622218
동작대교옆,도로변녹지,39.99833866707344,142.1587290767233
장안평역 주변,지하철환기,40.04123256948406,142.24344801010292
둔촌로 가로녹지,광장녹지,40.00561257951835,142.31675699328065
남부순환로수벽,수벽,39.95801052807067,142.1583313820307
봉천복개로,노변분리,39.96443155171995,142.12546151829036
천호대로,수벽,40.02755773792662,142.275323156634
영동교북단(수벽포함),광장녹지,40.01424549606572,142.23865988765752
성산대교I.C,광장녹지,40.04000084999628,142.06902758036128
쌍문2동마을마당,마을마당,40.13577956993197,142.21629227958624
양화대교I.C,광장녹지,40.03024725028429,142.08289167640743
현대백화점 녹지,광장녹지,40.01750320546609,142.30441323963575
강동대로 녹지,광장녹지,40.006425210791356,142.30060539169378
암사동 수벽,수벽,40.038017623117724,142.31285123951966
서초ic녹지대,광장녹지,39.963438368190026,142.2003557394312
대학로변 녹지,광장녹지,40.05942472075055,142.18010532290396
종로선3개소,지하철환기구주변,40.05285660378346,142.1895673735421
동교동녹지대,녹지광장,40.04179517131944,142.10097852241412
푸른거리(아현초등-마포교),도로변녹지,40.02523300464156,142.12511995453127
올림픽대로 수림대,수림대,40.03166789053212,142.30517762271126
삼각지 녹지대,광장녹지,40.0174818706925,142.14875540685708
아시아공원주변 수벽,수벽,39.9880961690109,142.25688716808244
스카이웨이길 수벽,수벽,40.081221721880226,142.18404383473674
강변북로연결광장녹지,광장녹지,40.0456132714802,142.06209569681076
중량천변경관 수림,수림대,40.15598061665919,142.2332038155936
푸른거리(아현초등-마포교),도로변녹지,40.03627953937622,142.13243714593122
양화로푸른거리,도로변녹지,40.03859663070781,142.09596426911114
성내동 마을마당,마을마당,40.00408103910338,142.30844659087393
종로1가 녹지,도로공원,40.051552520633415,142.16007692248917
남산3호터널입구 녹지대,광장녹지,40.02521937986751,142.1647517702157
강동대로 중앙분리대,중앙분리대,40.00330442395425,142.30727926166253
세검정자 주변녹지,문화재 주변,40.083099594419046,142.13738567535734
중량천변경관 수림,수림대,40.09817330049793,142.2531593837169
선사주거지앞 녹지,광장녹지,40.040683994613296,142.31418022552265
수서ic녹지대,가로녹지대,39.9734242915289,142.27448357354967
성북천,하천변 조경,40.065637474316404,142.1999836733237
도산대로분리대,분리녹지대,40.00150960111739,142.2082113508322
성북천,하천변 조경,40.06381506976383,142.20032951662586
통일로,노변분리대,40.12527253410024,142.09261468196502
푸른거리(아현초등교-마포,도로변녹지,40.028224765359894,142.12699574786092
신촌역앞녹지대,녹지광장,40.04139199741568,142.1180638286973
마포대교I.C,광장녹지,40.01880131507618,142.11654596170453
양화로푸른거리,도로변녹지,40.039786050320565,142.09773394339373
남부순환로,중앙분리,39.96512370469183,142.1139792358436
석관마을마당,간이휴게소,40.09027850619876,142.24250264326193
잠원로중앙분리대,중앙분리대,39.992816471825954,142.18433668249298
삼일고가녹지대,광장녹지,40.04228602325692,142.16542548887162
효창운동장주변,수벽,40.025259337402005,142.1356361669835
강남역로타리,광장녹지,39.978406183701296,142.203096722279
여의도 걷고싶은거리,,40.003044416136014,142.09480435725342
양화ic,광장녹지,40.021584383197634,142.07190300219287
서부간선도로,수림대,40.025888271227835,142.0610174449781
나누리마을마당(상계5동),휴게소,40.145319150819105,142.249651743797
옥수2동 쉼터,휴게소,40.02543557831151,142.19329309766752
강남대로중앙분리대,중앙분리대,39.959252435665974,142.21409731100664
올림픽로 분리대,중앙분리대,39.99337963772323,142.28172080749584
미아1동녹지,도로변녹지,40.103229493162715,142.19697995700767
화양동마을마당,마을마당,40.025687011254895,142.2544877878079
양화ic,광장녹지,40.02077803765984,142.07323232338592
영등포ic,도로변녹지,40.002371907391236,142.0859486447574
세종로 녹지,광장녹지,40.05313285257683,142.1529625114918
세곡동녹지대,가로녹지대,39.94346019787225,142.28596761291524
올림픽로 분리대,중앙분리대,39.99090724623262,142.25242959251233
mbc옆분리녹지대,중앙분리대,40.00867883258182,142.10039104791602
상계1동시계녹지대,광장녹지,40.16597906048834,142.23840417807088
개봉동삼호A옆녹지,도로변녹지,39.97903028240089,142.02711738153855
용답초등학교내 방음벽,기타,40.04093659453317,142.23197041410262
양천향교입구녹지대,도로변녹지,40.0564606248147,142.01179528044534
여의도광장분리녹지대,광장녹지,40.006543711734544,142.09391592952318
영등포ic,도로변녹지,40.00300250424709,142.08642856077725
구청사,공공건물,40.07011222544054,142.19519533955966
봉천복개로,노변분리,39.96515950217426,142.11949723504068
가락사거리녹지대,도로변녹지,39.975697970718116,142.2926420956766
여의도광장분리녹지대,광장녹지,40.00503008423312,142.09123701727228
상계3동녹지섬,광장녹지,40.143127575884066,142.2589236929798
우이광장녹지대,광장녹지,40.14512777330321,142.1929987216717
"휘경동 194-95,98",기타,40.0716730190177,142.24087231627536
봉천복개로,노변분리,39.96583616859002,142.11579220472717
미아5동자투리녹지,도로변녹지,40.09666214308074,142.20475217541104
독막길걷고싶은거리,,40.02536724951488,142.1216125436382
삼청공원 입구 녹지,광장녹지,40.07031795006991,142.15939908631387
낙성대,도록변녹지,39.95612155514706,142.13188006258957
양화교앞,하천변조경,40.03686235254629,142.0513401959535
신월 I.C,일반녹지,40.00918796501018,142.00591066083973
백제고분로 분리대,중앙분리대,39.99258175259395,142.25615881611552
가좌로지선,수벽,40.06921235577993,142.05374410924685
을지로입구녹지대,광장녹지,40.047514573118235,142.1596036936645
낙성대,도록변녹지,39.952988323310805,142.13091663321958
영동교북단(수벽포함),광장녹지,40.01414601201667,142.23815151426766
종암경찰서,공공건물,40.08228739684163,142.21205601337104
구청사내,간이휴게소,39.96042137776145,142.1245835486573
용두1동답십리지하차도,기타,40.057576574974696,142.22419825699927
잠실역8호선,지하철환기구주변,39.993955243352275,142.28248420884867
시흥I.C 녹지,광장녹지,39.96213365077943,142.07028680933402
천호동 휴식광장1,간이휴게소,40.01727123502293,142.3100371679699
중곡동마을마당,마을마당,40.04947578840549,142.26133068141198
목동교통광장,일반녹지,40.01438257490127,142.03499224266463
서초ic녹지대,광장녹지,39.96473227326104,142.20048899483564
봉천동729-20,간이휴게소,39.975071600524885,142.0987630788457
올림픽대교 주변,광장녹지,40.01820500200422,142.27968638613848
잠원역녹지대,광장녹지,39.9945748017128,142.18881959406357
헌능로중앙분리대,중앙분리대,39.93681676192382,142.24590626542496
신동아4차앞 녹지대,도로변녹지,40.142869079449476,142.2116297762533
방학4거리녹지대,광장녹지,40.140918486016645,142.24172695157597
장안3거리녹지대,광장녹지,40.05851160529397,142.25191285171945
강동대로 녹지,광장녹지,40.00309770845871,142.3079327214395
신설동지하환기구녹지대,지하철환기,40.056799026567674,142.20174301917007
수유4동녹지,도로변녹지,40.138677669111736,142.19262747623534
불당골마을마당,휴게소,40.10033225468101,142.19887246274334
미아1동녹지,도로변녹지,40.10310247666048,142.19699148498415
가로공원,분리녹지,40.020688659683856,141.99733755722522
신월 I.C,일반녹지,40.010759935021355,142.00414674660917
노량진수원지주변,도로변녹지,39.995556710087776,142.12659294192602
잠원로중앙분리대,중앙분리대,39.993881207989155,142.18676970398863
군자교서측,도로변녹지,40.04039601664437,142.24898082647093
연남동가로공원녹지,중앙분리대,40.04655093344273,142.09784449871376
적환장 주변,건물조경,40.04931767804474,142.34578040743926
강남대로중앙분리대,중앙분리대,39.96052842718862,142.21368365765358
전농동로터리녹지대,광장녹지,40.057618071073634,142.2370161759402
헌능로중앙분리대,중앙분리대,39.93622360423802,142.23804571206196
도봉산입구 녹지대,분리대,40.16879335514622,142.22523137425094
남부순환로,중앙분리,39.96569670408169,142.11250189016152
국회앞지하차로,노변분리대,40.00641912012094,142.09551645106515
목동교통광장,일반녹지,40.01441296919623,142.0353874061348
퇴계로5가녹지대,광장녹지,40.04473896143454,142.17952720178914
자투리녹지(신사동),자투리녹지,40.07500203124895,142.07698869430885
중곡1동마을마당,마을마당,40.04264024630623,142.25639895538896
유원아파트앞녹지대,도로변녹지,40.050827315807034,142.09005031755837
강동대로 분리대,노변분리대,39.99936580390575,142.31440696262095
구로5동공영주차장,도로변녹지,39.98842198229335,142.06518011967572
양화교ic녹지대,광장녹지,40.031552827851904,142.0509022001165
옥수1동497-15,기타,40.02772375967307,142.19094920757763
강동대로 녹지,광장녹지,40.00443908051437,142.30496882751282
잠실대교,광장녹지,40.00914873286011,142.2660678436459
푸른거리(아현초등-마포교),도로변녹지,40.03500574428899,142.1313549089919
잠원로중앙분리대,중앙분리대,39.991014806286984,142.18052519724955
시청사주변녹지,,40.04823829678624,142.154568839079
경인지하차도,분리녹지,40.015402174162915,142.04940563476083
위례성길 분리대,,39.99138010982692,142.30567923048258
영동대로분리대,분리녹지대,39.96988542247151,142.2505992851562
서소문별관녹지대,,40.046358849503505,142.15161079046752
테헤란로분리대,분리녹지대,39.981300474928595,142.21259384207514
을지로6가녹지대,광장녹지,40.046304870602306,142.1852061932148
올림픽로 분리대,중앙분리대,39.99116256726528,142.26484699630498
성산대교I.C,광장녹지,40.04149401294647,142.0668957977524
신월 I.C,일반녹지,40.00980839762185,142.00455160150062
월곡1동 소공원,간이휴게소,40.08992128485947,142.21403896797986
성북천,하천변 조경,40.06733147787049,142.19911190669436
영동대로분리대,분리녹지대,39.97794645924758,142.24634071084452
도산대로분리대,분리녹지대,39.999151635171785,142.2010931705116
광나루역사,지하철환기구주변,40.024720995524405,142.28464279958885
방학4거리녹지대,광장녹지,40.14157962680796,142.2408028147181
푸른거리(아현중학교앞),도로변녹지,40.03881423487815,142.13373003986632
증산교녹지대,녹지광장,40.06014620729779,142.0779002150515
mbc옆분리녹지대,중앙분리대,40.00794026027717,142.10110337673163
여의도광장파출소옆,기타,40.01337733449382,142.09968240888816
육사후문녹지대,광장녹지,40.105215126092205,142.27757333396232
가양대교북단주변녹지,도로변녹지,40.0600723467012,142.03831904871387
테헤란로분리대,분리녹지대,39.98163848406391,142.21381843345034
역촌마을마당,휴게소,40.0913680035633,142.09533234431115
강변로 약사회앞,도로변녹지,40.001789499474185,142.14192667316934
잠원동녹지대,광장녹지,39.98973498070059,142.19187591387393
통일로,노변분리대,40.12778384537401,142.0879331417135
군자2마을마당,마을마당,40.030191427589095,142.24954376062055
강동대로 녹지,광장녹지,40.00190124446694,142.31057569802704
미아5동자투리녹지,도로변녹지,40.09289183194119,142.20485369022674
금호터널 위 쉼터,휴게소,40.03035724363243,142.19229131604288
면목천길 녹지대,도로변녹지,40.06259686583352,142.26427690215561
남산3호터널입구 녹지대,광장녹지,40.025685705446676,142.16447713789793
삼청로길 분리대,분리대,40.06041077874798,142.15679546613927
천호대로,수벽,40.02542394169317,142.28040682046537
응봉역 교각밑 녹지,도로변녹지,40.032293401959855,142.21311304898785
정릉고가아래 가로휴식공간,도로변녹지,40.087849189185754,142.1852173487749
올림픽로 수림대,,39.99677476613439,142.25569812375323
합정로변 푸른거리,,40.0431536078594,142.0801851754449
신답육교녹지대,광장녹지,40.050893575507835,142.2286659072013
상계5 마을마당,휴게소,40.143514063073255,142.2537823578816
왕십리1동 쉼터,휴게소,40.05015595330788,142.20277875498942
구의현대(아)전면,광장녹지,40.01789551488787,142.2769766618756
봉천동40-66,간이휴게소,39.96820566588242,142.12900664036042
강변역사,지하철환기구주변,40.01389212052273,142.27466806753907
중계동 580-2,자투리땅 녹지,40.130253107406716,142.25355345547442
칠궁 주변 녹지,문화재 주변,40.066058695637324,142.1487190995784
능말길녹지,도로변녹지,40.06000105053207,141.98759762777274
홍대앞걷고싶은거리,,40.039280393852316,142.0999974963316
세곡동녹지대,가로녹지대,39.94442588146811,142.28545786728935
강남대로중앙분리대,중앙분리대,39.95703643434419,142.21410086546064
신월I.C,일반녹지,40.01136500615225,142.00576771524408
선사초등학교,건물조경,40.03462517095746,142.31074055983734
올림픽로 분리대,중앙분리대,39.9915730584534,142.2739304230506
자투리녹지(진내관동),자투리녹지,40.1282256601975,142.09862269668372
양재ic녹지대,광장녹지,39.94428379393353,142.21392631227545
테헤란로분리대,분리녹지대,39.986608309438694,142.23202476850037
강동대로 중앙분리대,중앙분리대,39.99939657206303,142.31588534619516
성동교~삼표골재앞,수림대,40.030702903380615,142.21855151332642
여의도광장분리녹지대,광장녹지,40.010479472196735,142.10082026081986
이촌동가로녹지,도로변녹지,40.00372913083131,142.13953796531524
화곡ic녹지대,광장녹지,40.04945811037214,142.0297376111923
낙성대,중앙분리대,39.952992244452915,142.1307166030396
자유로변녹지대,도로변녹지,40.055142918554104,142.04611815282502
탄천제방수림대,수림대,39.968119422366264,142.28768455303177
봉천복개로,노변분리,39.968970100777945,142.10725992818112
올림픽로 분리대,중앙분리대,39.991092933670025,142.26755488903513
신답육교녹지대,광장녹지,40.051403714444824,142.2292128595953
마을마당,휴게소,40.09381375615939,142.20067972636707
공릉동 543,녹지량확충및향토,40.102252531313006,142.25274448158362
푸른거리(홍대입구-성모병,도로변녹지,40.04006967541526,142.09360939370222
송파대로 분리대,노변분리대,39.979180123365005,142.29096286749456
반포로변,도로변녹지,40.01109255795184,142.16715308805104
