"고유번호","녹지대ID","녹지대명","주소한글","녹지대분류","녹지대조성년도","녹지대면적","조경량","구명","구코드","X 좌표","Y 좌표"
"282","0","응봉동228-38","응봉동228-38","기타","0","80.00000000","0E-8","성동구","200","203264.477","450315.568"
"29","0","양재천변녹지대","영동2교~영동5교","가로녹지대","0","7884.00000000","0E-8","강남구","680","204510.912","442925.471"
"40","0","잠원로중앙분리대","잠원동","중앙분리대","0","1600.00000000","0E-8","서초구","650","200524.97","445642.76"
"44","0","테헤란로분리대","","분리녹지대","0","8253.00000000","0E-8","강남구","680","205228.284","445352.525"
"48","0","올림픽로 분리대","","중앙분리대","0","28907.00000000","0E-8","송파구","710","206642.702","445768.317"
"49","0","백제고분로 분리대","","중앙분리대","0","14022.00000000","0E-8","송파구","710","206856.327","446202.83"
"52","0","구청사","","공공건물","0","500.00000000","2914.00000000","성북구","290","201479.519","454449.329"
"53","0","구청사","","공공건물","0","500.00000000","2914.00000000","성북구","290","201501.031","454427.831"
"54","0","장위3동 가로휴식공간","장위3동1-122","간이휴게소","0","0E-8","0E-8","성북구","290","204964.883","457573.027"
"56","0","당현천변 가로녹지","","도로변녹지","0","660.00000000","1439.00000000","노원구","350","205703.126","460965.054"
"58","0","한내녹지대","장안3동 348옆","광장녹지","0","153.00000000","403.00000000","동대문구","230","206314.349","452012.114"
"61","0","미아1동녹지","미아동835외10필지","도로변녹지","0","612.00000000","2894.00000000","강북구","300","201528.41","458058.489"
"62","0","미아5동자투리녹지","미아동1261외3개소","도로변녹지","0","190.00000000","655.00000000","강북구","300","202174.697","457071.635"
"64","0","월계로변","월계로","수벽","0","310.00000000","900.00000000","강북구","300","204286.456","458246.457"
"65","0","구청사","수유3동192-59","공공기관","0","420.00000000","2216.00000000","강북구","300","202255.931","459992.833"
"67","0","신월 I.C","신월동 839","일반녹지","0","36230.00000000","0E-8","양천구","470","185428.34","447229.848"
"70","0","테헤란로분리대","","분리녹지대","0","8253.00000000","0E-8","강남구","680","204480.472","445064.194"
"72","0","남부순환로분리대","","중앙분리대","0","14920.00000000","0E-8","송파구","710","209860.112","444136.625"
"73","0","올림픽로 분리대","","중앙분리대","0","28907.00000000","0E-8","송파구","710","207255.311","445811.823"
"280","0","목동교ic","","광장녹지","0","8500.00000000","0E-8","영등포구","560","190416.877","448131.772"
"34","0","남부순환로","","중앙분리","0","10363.00000000","0E-8","관악구","620","196860.166","441920.826"
"74","0","석관마을마당","석관동 281-1외 3필","간이휴게소","0","970.00000000","3855.00000000","성북구","290","205453.486","456731.588"
"77","0","군자지하차동녹지대","장안동467","도로변녹지","0","571.00000000","1175.00000000","동대문구","230","206308.466","451323.699"
"80","0","목동교통광장","목동 812-6","일반녹지","0","1100.00000000","0E-8","양천구","470","187961.215","447770.991"
"82","0","가로공원","신월동 263","분리녹지","0","9179.00000000","0E-8","양천구","470","184460.12","448435.081"
"84","0","남부순환로 분리녹지","신월동631","분리녹지","0","1945.00000000","0E-8","양천구","470","185720.735","446651.38"
"86","0","시청사주변녹지","중구 태평로 1가 31","","0","710.00000000","3171.00000000","중구","140","197999.984","451901.94"
"88","0","성내유수지변","","하천변조경","0","6530.00000000","0E-8","송파구","710","210601.769","447479.086"
"92","0","올림픽로 수림대","","","0","0E-8","0E-8","송파구","710","210303.361","448883.567"
"360","0","푸른거리(홍대입구-성모병","","도로변녹지","0","667.00000000","0E-8","마포구","440","192632.688","451184.975"
"361","0","푸른거리(홍대입구-성모병","","도로변녹지","0","667.00000000","0E-8","마포구","440","192717.865","451060.774"
"362","0","푸른거리(홍대입구-성모병","","도로변녹지","0","667.00000000","0E-8","마포구","440","192789.998","450960.208"
"364","0","푸른거리(홍대입구-성모병","","도로변녹지","0","667.00000000","0E-8","마포구","440","192966.622","450757.181"
"365","0","푸른거리(성모병원-마포구","","도로변녹지","0","213.00000000","0E-8","마포구","440","192171.046","451728.525"
"366","0","푸른거리(성모병원-마포구","","도로변녹지","0","213.00000000","0E-8","마포구","440","192139.818","451718.014"
"367","0","푸른거리(성모병원-마포구","","도로변녹지","0","213.00000000","0E-8","마포구","440","192051.367","451686.934"
"368","0","푸른거리(성모병원-마포구","","도로변녹지","0","213.00000000","0E-8","마포구","440","191991.912","451665.836"
"370","0","합정로변 푸른거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","191618.632","451349.956"
"371","0","합정로변 푸른거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","191679.493","451263.595"
"372","0","합정로변 푸른거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","191825.532","451060.427"
"373","0","합정로변 푸른거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","191872.803","450993.946"
"76","0","전농동로터리녹지대","전농동 전농로터리","광장녹지","0","398.00000000","1541.00000000","동대문구","230","205122.365","453084.308"
"83","0","가로공원","신월동263","분리녹지","0","9179.00000000","0E-8","양천구","470","184874.824","448510.54"
"90","0","","","","0","0E-8","0E-8","송파구","710","209647.745","447801.719"
"374","0","합정로변 푸른거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","191902.752","450920.923"
"377","0","합정로변 푸른거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","192042.228","450760.344"
"378","0","합정로변 푸른거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","192092.778","450656.691"
"379","0","합정로변 푸른거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","192167.226","450583.265"
"380","0","보광동수원지","한남동 산 10-33번지","도로변녹지","0","160.00000000","0E-8","용산구","170","200147.563","449075.86"
"384","0","통일로","","노변분리대","0","1524.00000000","15109.00000000","은평구","380","191992.913","460704.185"
"386","0","효창운동장주변","효창동255번지","수벽","0","530.00000000","0E-8","용산구","170","196639.072","449272.151"
"387","0","이촌2동 수림대","이촌2동40번지","수림대","0","560.00000000","0E-8","용산구","170","196240.017","447304.963"
"390","0","독산지역(안천)녹지","독산동 1094번지 6필지","완충녹지","1990","24938.00000000","0E-8","금천구","540","190122.301","439707.591"
"391","0","마포구청내","","공공건물","0","1925.00000000","0E-8","마포구","440","191958.832","451591.899"
"392","0","성산로(마포구청주변)","","수벽","0","500.00000000","0E-8","마포구","440","191782.258","451622.708"
"424","0","구로I.C녹지대","","도로변녹지","0","13330.00000000","0E-8","구로구","530","189274.921","443096.183"
"443","0","영동대교녹지대 주변로","성수1가 제1동 82-38도","수벽","0","255.00000000","0E-8","성동구","200","205198.479","448380.769"
"409","0","구로I.C녹지대","","도로변녹지","0","13330.00000000","0E-8","구로구","530","189179.785","443155.278"
"440","0","삼표골재 앞","성수1가 제1동 685","중앙분리대","0","115.00000000","0E-8","성동구","200","203211.261","449409.068"
"455","0","매봉길입구","옥수1동518-17일대","도로변녹지","0","50.00000000","0E-8","성동구","200","201471.327","449502.067"
"458","0","금호2가동 산9-1","금호2가동 산9-1","간이휴게소","0","659.00000000","0E-8","성동구","200","201621.031","450798.179"
"461","0","사근제방길 한양대후문벽면","","기타","0","25.00000000","0E-8","성동구","200","204086.093","450532.404"
"468","0","벚꽃길","","도로변녹지","1995","0E-8","0E-8","금천구","540","189953.873","441577.054"
"471","0","철도변","금천구","하천변조경","0","59915.00000000","0E-8","금천구","540","190302.655","440564.681"
"480","0","사당동경관녹지","사당동 169-15외 2필지","경관녹지","0","336.00000000","0E-8","동작구","590","197576.443","442951.961"
"487","0","장안4동 마을마당","장안4동 285-2","간이휴게소","0","364.00000000","1292.00000000","동대문구","230","206238.34","453288.831"
"501","0","진흥로변녹지대","","광장녹지","0","8670.00000000","22643.00000000","은평구","380","194910.79","456752.401"
"503","0","합정로변 푸른거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","192239.513","450312.787"
"504","0","합정로변 푸른거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","192255.64","450317.004"
"505","0","합정로변 푸른거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","192285.321","450195.074"
"508","0","화곡로입구녹지대(구청사거","","광장녹지","0","4640.00000000","0E-8","강서구","500","187009.969","450748.955"
"672","0","잠실대교","광장동704","광장녹지","0","11077.00000000","0E-8","광진구","210","207646.214","447644.151"
"674","0","길동 로타리 녹지","천호대로 길동사거리","광장녹지","0","550.00000000","0E-8","강동구","740","212208.934","448273.967"
"676","0","선사주거지앞 녹지","선사초등-점마을","광장녹지","0","1050.00000000","0E-8","강동구","740","211545.89","451061.158"
"677","0","강동구 걷고싶은 거리","상일동147","광장녹지","0","0E-8","0E-8","강동구","740","213860.724","450581.78"
"680","0","능동로상징보행가로","","광장녹지","0","1245.00000000","0E-8","광진구","210","206694.505","450071.018"
"681","0","능동로상징보행가로","","광장녹지","0","1245.00000000","0E-8","광진구","210","206828.536","450422.858"
"420","0","도림3빗물펌프장앞","도림2","기타","0","500.00000000","0E-8","영등포구","560","190856.292","445265.23"
"476","0","동작대로분리녹지대","사당동147","중앙분리대","0","2344.00000000","0E-8","동작구","590","198482.185","444015.289"
"506","0","합정로변 푸른거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","192325.078","450029.611"
"245","0","사천고가 밑 녹지","","도로변녹지","0","1890.00000000","0E-8","마포구","440","192344.798","451833.471"
"250","0","전농동 마을마당","전농3동 6-4","간이휴게소","0","132.00000000","159.00000000","동대문구","230","205894.661","453208.807"
"257","0","방화역광장녹지","","광장녹지","0","1110.00000000","0E-8","강서구","500","183382.609","453044.141"
"261","0","능말길녹지","","도로변녹지","0","650.00000000","0E-8","강서구","500","183469.117","453111.125"
"263","0","공항로변수벽","","수벽","0","2644.00000000","0E-8","강서구","500","185493.858","451063.584"
"270","0","동부간선도로","","수림대","0","2750.00000000","0E-8","광진구","210","206681.849","451600.487"
"221","0","봉천복개로","","노변분리","0","9489.00000000","0E-8","관악구","620","194655.641","442780.297"
"232","0","강동구 걷고싶은 거리","상일동147","광장녹지","0","0E-8","0E-8","강동구","740","213830.208","450066.213"
"239","0","봉천복개로","","노변분리","0","9489.00000000","0E-8","관악구","620","195085.044","442633.14"
"444","0","행당동제방","사근동 18-3천","수벽","0","50.00000000","0E-8","성동구","200","203567.394","450395.389"
"275","0","남부순환로","","중앙분리","0","10363.00000000","0E-8","관악구","620","196329.408","442180.984"
